text,location,phase
violating lockdown rules masks social distance huge gathering resident musheerabad everyone distressed go outside emergency essentials last week request hydcitypolice react take action,hyderabad,1
people also understand follow social distancing stayhomestaysafe thanksocial distancing stayhomestaysafe,hyderabad,1
pmoindia narendramodi telanganacmo cimgoi call anyone social awareness message getting continuous please stop frustrated call connect nation already awarred covid 19 need speed much message,hyderabad,1
appreciate service youre may know none mask trying prove arent social responsibility,hyderabad,1
dont relief keeping social distance us aatmanirbharbharatabhiyan socialdistance coronavirusinindia modispeech india chmrityunjayaatmanirbharbharatabhiyan socialdistance coronavirusinindia modispeech india,hyderabad,1
sir maharashtra commissioner person disability officer thane zila parishad officer inspite messaging contact number provide help 2 divyangjan avoiding social media result finally left remedy tweet failure provide help,mumbai,1
mumbaipolice cmomaharashtra mybmc cpmumbaipolice true saw instagram plus mobile deals sharing screenshot pls verify social media,mumbai,1
respected tiscatime area helping lots needy peoples help still n number families sleep empty stomach performing social activities govandi region many drivers amp daily wagers contact 8898685354 9221462427 – mumbaigovandi,mumbai,1
54 year old actor took social media share song khan wrote shot sang song urged fans give listen ajay bhatia composed tere bina penned shabbir ahmed song salmankhanonyoutube love salman sir red heart smiling face smiling eyessalmankhanonyoutube salman sir,mumbai,1
social media manager report bosses want justice shameonyoutubeshameonyoutube,mumbai,1
thats serious problem bengal someone wants reach bengal near bangla desh myanmar please provide details necessary arrangements made advise contact mea social media indian embassy,delhi,1
hmoindia hrc delhipolice action taken person calling animal society citizens india social media law fir registered soon possible humanrights munawwarranahumanrights munawwarrana,delhi,1
sensitive matter government take strickt action anti social elements destroy communal harmony,delhi,1
heartbreaking moments captured around world moment people inside home enjoying pandemic party moment besensible humanityfirst humanity cant anything atleast cooking supposed post social platformsbesensible humanityfirst humanity,delhi,1
’ great initiate tap intra state tourists norms social distancing fear viral outbreak expected keep away foreign travellers time,delhi,1
posted photo trust child social development india https www instagram com p calmvgshpou igshid 1fb6616lep2y8,kolkata,1
incidentally three topics r easy trigonometry formulae r b computed understand n practice social science comprehension discuss grammar practice overall comprehension n practice must,kolkata,1
agree fully also suggest sr citizens clss shud also b brought ayshman nt becase sr citizens income dwindles aging premiums increses making impossible meet required premium sr citizen shud b insured govt real social justice security,kolkata,1
economist see social media 2014 onwards working permanently congress manrega employment scheme 2014,kolkata,1
admit vodafone taken customers granted think whatever want silly customers pay matter one silly customer mentioned issue couple times via call email social mediavodafone,kolkata,1
sir madam meet nmn fitjet electro technologies g 1 flat 7 36 jawahar road ramana nagar perambur chennai 11 working days 9 30 6 pm except sundays others holidays jobs types loans dealerships home appliances amp contained,chennai,1
hiring purchasemanager client large manufacturing group coimbatore right arrow selector 10 yrs exp sourcing plastics polymers amp rubbers white heavy check mark apply vignesh v 24x7cs com 96772 22216 jobseeker jobs employment vacancy purchase supplychain sourcingpurchasemanager coimbatore jobseeker jobs employment vacancy purchase supplychain sourcing,chennai,1
hiring costaccountant client large manufacturing group coimbatore right arrow selector 10 years experience handling process costing necessary white heavy check mark apply vignesh v 24x7cs com 96772 22216 jobseeker jobs employment vacancy finance accountingcostaccountant coimbatore jobseeker jobs employment vacancy finance accounting,chennai,1
great intitative sir steps highly needed create job opportunities local level,chennai,1
apne depression ka acquisition kab kiya kept job ceo merger good going,chennai,1
finminindia rbi pmoindia ongoing emi still jobs hand getting salary moratorium period going finish really panic situation thos loans head jobs hand please think,bangalore,1
hey guys days people stressed post lockdown life career job work say stressing future steeling present sharing trail tested tools for… https www instagram com p calkaxxl44o igshid eb9q7vte7521life career job work future,bangalore,1
thekjgeorge rangabanaswadi today ms nagar block president sri raghu devaraj sir reviewing service poor families lockdown banaswadi ward president sri ranganath n distributed ration kits needy families appreciable job sri ranganathlockdown,bangalore,1
really great job possible try distribute people near village bhandaro surhi ambatand simratand bandhi dont money buy stuffbhandaro surhi ambatand simratand bandhi,bangalore,1
great job,bangalore,1
telangana ktrtrs trspartyonline great job proud telangana peoplestelangana,hyderabad,1
rules jobs,hyderabad,1
excellent sops middle class narendra modi govt buy dream houses subsidized rates govt help matter days weeks months away form loosing job matter running daily rations savings feed family coming times 1 2,hyderabad,1
highlights dholerasmartcity 1 every resident 15 lakhs acct 2 means transport bullet trains 3 2 crore jobs year 4 heaven minorities 5 5 trillion economy 6 everything made india increase list priainc vk18 abd17 spiritofcongres winking facedholerasmartcity,hyderabad,1
good job govt stuck rules thumbs,hyderabad,1
warm gesture migrants workers zeeshan iyc bhai youre wonderful job pandemic outbreak covid 19 may almighty reward kindnesscovid,mumbai,1
nice job taiwan statement,mumbai,1
construction labour loading breaking stones etc machine type jobs manufactured states proper coordination supply cities compensate shortage manpower cities,mumbai,1
two months since left college literally everything room kept thinking ill back batch unwashed laundry waiting come job also packet wai wai going dinner night,mumbai,1
plus super amazing opportunities would start open people sv product manager india apply job full remote companies like twitter automattic,mumbai,1
good job,delhi,1
opinions us helps find job probably worth,delhi,1
classmates name job,delhi,1
https www firstpost com india six reasons fiscal package putting peoples money hands actually kickstarting crippled economy 8366251 html pmoindia kuch karo sharam hum per pvt whalle hai na job surety na pension hai sub ko risvat bhi hum se hi chaiya kaha jaiye nsitharamanoffc tax tax help one hear us heed us cmofficeup en saab ne kabhi jansunwai ki complaint per kam,delhi,1
great job god bless thumbs beating heart folded hands,delhi,1
covid demand issue government addressed giving corporate tax cut job creators cant create jobs demand consume products services,kolkata,1
im poor person please need job please support please,kolkata,1
good job done railway stand together,kolkata,1
’ believe bureaucracy one blame economic polices last 6 years must compliment fabulous hit job narendramodi government,kolkata,1
know repair know run oems main pata nahi lockdown mein maintainace wale kya jahak mar rahe since monday ’ dealing production loss due breakdowns salon ne oiling bhi nahi ki,chennai,1
largest labour union india affiliated bjp rss bharatia majdur sangh threatened go nationwide strike labour law suspended 3 states taken back let rich people compensate loss nation,chennai,1
dbt people making loss earnings covid help msmes utilize funds receives intended use otherwise new funds may go servicing old debts little economic impact marked fall evident purchases 2 n,chennai,1
shd thought 30 yrs back productions flooded market even indian companies mfg cant suit prices eventually end loss company goes npa happening years,chennai,1
sir par instead way way par nothing immediate cash flow msmes need loan dont forget loan repaid instead permanent reimbursement expense like wage cost rent interest loss revenue atmanirbharbharatabhiyanmsmes atmanirbharbharatabhiyan,chennai,1
rahul gandhi failed leader people even low iq high iq people following modi congress great time question ruling party related migrant crisis leadership congress bjp gon na loss bhakts changerahulgandhichangerahulgandhi,bangalore,1
write whatsapp might able help sorry loss,bangalore,1
loss could even 2 3,bangalore,1
yes u saved memory loss squinting face tongue,bangalore,1
govt busy clapping bursting crackers celebrating loss poor,bangalore,1
bear loss interest mis deposits procedural extended delays,hyderabad,1
salary 15k month eps 12 reduced 10 epf 12 reduced 10 direct impact loss eps 2 epf reduction gt increase taxable income gt benefitted please someone better understanding explain,hyderabad,1
tsspdclcorporat inform past 2 months facing power voltage ups amp downs sudden fall voltage resulting loss electronics goods amp home appliances even voltage low amp slow mailardevpally kings colony phase 2 shastripuram asadowaisi,hyderabad,1
huge respect kamalathal feeding needy despite loss,hyderabad,1
sir sure authenticity information 3 major network provider one company lost 15 lac user april hubei province china sure even calculate 50 see loss lives,hyderabad,1
salute covidwarriors huge loss appreciate great work done cops prayers amp condolences bereaved family hour grief om shanti folded hands rose,mumbai,1
think sooryavanshi digital release long dont know whats ahead theatres run half capacity anyway loss whats thought himeshmankad sooryavanshisooryavanshi,mumbai,1
mean face loss crores margin banks,mumbai,1
realised problem even u open economy msme self small enterprises able start production full capacity loss huge party must see worker come back work otherwise irrespective pakage industry get closed,mumbai,1
heartfelt condomence whole family police department great loss warrior bhagwan unki atma ko shanti de folded hands salute,mumbai,1
nsitharaman also create liquidity current targets also achieved gst loss compensated differential interest income new loans disbursed banks believe somehow managed explain point 5 5,delhi,1
waheguru pensive face sorry hear loss sir may soul rest peace,delhi,1
big loss badal family gurdas badal father punjab msbadal amp brother former cm parkash singh badal passed away today ventilator fortis hospital mohali may soul rest peace folded hands condolences family officeofssbadal harsimratbadal,delhi,1
hahhaa enjoy honeymoon 7 8 9 10 years back count level loss india,delhi,1
continued receiving complete payment want use complete brc meis incentive brc shown used already resulting major loss approx 50 lacs small msme organisation last 2 3 years also extension validity meis,delhi,1
politics centre states put migrantworkers complete loss horrific visuals migrants walking miles reach home getting runover trains amp buses expected govt people people peoplemigrantworkers,kolkata,1
sohit one great initiative taken thank ur effort one best way help atleast amount reach loss big still small help initiative bring relief thanks donar,kolkata,1
extremely sad sudden demise eminent legendary anatomy prof asim kr dutta news shared sowrit sinha may soul rest peace heartfelt condolences bereaved family members may god give enough strength withstand tragic loss ॐ shanti shanti,kolkata,1
hahahaha stunned silence loss words zipper mouth face,kolkata,1
om shanti israels loss indias loss days ago lost 2 officers indian army fighting terrorists jammu kashmir pray god give strength bear pain irreplaceable loss soldiers family,kolkata,1
people fearing jobloss paycut ’ word get job later sooner get full salary left job random projects home enjoyed working got back active careerjobloss paycut job salary career,delhi,1
people loss job due lock covıt19 coronavirus coronavirus coronavirus corona covid 19 lockdown lockdown2020 job poor people jobloss jobsearch india indian networkmarketing networking goals… https www instagram com p b 4lxioau6j igshid 19fjym8tg12iecov coronavirus coronavirus coronavirus corona covid 19 lockdown lockdown2020 job poor networking goals,delhi,1
1nation 1ration card good concept pl give new g postal bank min deposit limit pl give qr rfid card withg adhar govt locate deposit one migrants ration supply postal service digital sign receipt people pds wont support,chennai,1
bjp sanghis congress aicc member able think consequences unplanned lockdown imposed like demonetisation happen migrants p advisors failed rahulgandhi mukulwasnik sanjaysdutt ks alagiri peteralphonse7 vazhapadi incindia,chennai,1
migrants going arrangements tiruppur https twitter com vijaykarthikeyn status 1260125430100574208tiruppur,chennai,1
boon migrant workers ji folded hands folded hands,chennai,1
essential least minister state migrants centre safeguard interests states migrants exploited middle men mandatory rules pertaining labour laws applicable,chennai,1
last 10 days ramadan energy focused praying self parents family world everyone deserves peaceful life tyrant migrant everyone deserves almightys mercy blessings may peace upon us ameen,bangalore,1
government cant earn migrant workers,bangalore,1
one called surgical strike one communal riot one state election nationalism drama everything forgetton even migrant workers indian politicians know well fool people,bangalore,1
pained despite fact railways provided 1200 shramik trains migrant labourers several states like west bengal rajasthan chhattisgarh amp jharkhand giving enough permissions send labourers back home minister piyushgoyal,bangalore,1
hypocrite man remembering migrants 45 days ordeal poor go home food medicines money travel back home,bangalore,1
aimim aurangabad mp syed imtiaz jaleel sahab visited railway station beed bypass centre migrants bihar kept enquired well food facilities bihar approves train sent homes asadowaisi,hyderabad,1
truck drivers charge migrant workers rs 2000 per seat drive home,hyderabad,1
check new release migrant migrant worker narrating journey back home duration 2 minutes 39 seconds language hindi genre drama following film completely made stock footage,hyderabad,1
welcome announcements fm nsitharaman ji benefit migrant workers free food two months 8 crore migrants nationwide implementation one nation one ration card scheme major initiatives ensure food security migrant workers,hyderabad,1
visuals haunt india long time even 40 lakh crores take away pain migrants facing moment,hyderabad,1
bad myogiadityanath instead helping migrant workers want penalize feeding utterly disgraceful amp narendramodi writing obituary bjp4india actions,mumbai,1
pbhushan1 modiji visionary correct migrants fool bound die pm asked stay anyways migrants vote pm migrants die wont disturb winning margins ppl said abt notebandi dey voted,mumbai,1
brother modiji visionary correct migrants fool bound die pm asked stay anyways migrants vote pm migrants die wont disturb winning margins ppl said abt notebandi dey voted,mumbai,1
since govt anything poor migrant labours small business salaried community lets start protest boycottbjp boycottmodi protest human behaviour govt india state govtsboycottbjp boycottmodi,delhi,1
madam packages reaching migrants please see pilferage,delhi,1
pmsir u yr duty perlord krishna without looking duryodhana shakuni dharitrashtra anywhere u yr best direct transfer migrant workers disturbed state govt didnt pass free rashan pl increase rashanqty 10kg,delhi,1
pmsir u yr duty perlord krishna without looking duryodhana shakuni dharitrashtra anywhere u yr best direct transfer migrant workers disturbed state govt didnt pass free rashan pl increase rashanqty 10kg,delhi,1
pmsir u yr duty perlord krishna without looking duryodhana shakuni dharitrashtra anywhere u yr best direct transfer migrant workers disturbed state govt didnt pass free rashan pl increase rashanqty 10kg,delhi,1
heartbreaking video little boy seen asleep suitcase migrant parents take long journey home punjab uttar pradesh migrantlabourers corornaviruslockdownmigrantlabourers corornaviruslockdown,kolkata,1
105 trains arranged government bengal bring back migrant workers back home families ourown family lockdown4 migrantworkers bengalfightscorona westbengal mamatabanerjeeourown family lockdown4 migrantworkers bengalfightscorona westbengal mamatabanerjee,kolkata,1
paining india gave cruel railway minister able provide train millions migrants road walk 1700 km reach destination crisis shame,kolkata,1
railway minister piyush goyal thursday said several migrants wanted return west bengal warned state government accept could several cases people walking… https www instagram com p calfi0ch7po igshid 15912n931uoxn,kolkata,1
hemantsorenjmm honbl cm sir pls help migrant labour malda dist west bengal 14 twenty workers want return home ckp malda money amp food need kind help belongs minority http community contact person ashif 74701 70128,kolkata,1
please dont follow centre guidelines treatment management covid low testing poor contact tracing opening economy soon bad discharge policy prove disaster coming weeks tn great job decide based situation,chennai,1
hope govt organises flight rescue stranded citizen requires special treatment face tears joy face tears joy vanakkamdamaplavanakkamdamapla,chennai,1
sir deep problem regarding financial situation stucked chennai even family facing problems howrah visited chennai treatment sir please arrange shramik trains chennai howrah return home,chennai,1
treatment,chennai,1
pl let understand wud increase proper diagonise early treatment made known deseases effect shd ppls shd suffer lack govt efforts,chennai,1
deviate topic ill treatment junior doctors given justice kindly look matter emergency basis chouhanshivraj officeofssc drnarottammisra 14 n mentioned tweets refers pavankumarlmor1 refers pavan amp shashank,bangalore,1
fate common mans country leaders promising giving sops good humanly treatment time distress,bangalore,1
cpm leaders kerala r vociferous criticizing usa സാമ്രാജ്വത മുതലാളിത്ത etc fms daughter usa cm party secretary goes usa treatment b4 criticising chk pm never told destroy foreign goods hv present vocal 4 local,bangalore,1
hardeepspuri sir manipur aunt traveled guwahati treatment march booked flight ticket 4th may guwahati imphal flight fare 18360 airlines ready refund amount without giving service,bangalore,1
one cares atrocities human right violations sufferings due locksdown e g migrant labors sadhus killings deliberate spread virus non treatment ailments doctors amp hospitals china disease poor farmers amp daily wage earners indiatoday,bangalore,1
local manufacture good may better drugs treatment virus lets wait,hyderabad,1
request recommendation akbarowaisi mim telangana cm k chandrashekhar rao assured sanction amount rs 10 lakhs treatment syed jahangir pasha r fateshahnagar saidabad treatment done nims hospital punjagutta asadowaisi telanganacmo,hyderabad,1
covid19 telangana two deaths due coronavirus took total death toll state 34 wednesday 41 new positive cases reported 394 patients treatment rachakondacop telanganacmo telanganadgp telanganahealth hydtpcovid19 telangana,hyderabad,1
request recommendation akbaruddin owaisi telangana cm k chandrashekhar rao assured sanction amount rs 10 lakhs treatment syed jahangir pasha r fateshahnagar saidabad treatment done nims hospital punjagutta aimim national asadowaisi,hyderabad,1
request recommendation akbaruddin owaisi telangana cm k chandrashekhar rao assured sanction amount rs 10 lakhs treatment syed jahangir pasha r fateshahnagar saidabad treatment done nims hospital punjagutta aimim national asadowaisi,hyderabad,1
simple maths give u people hospitalized treatment recovered,mumbai,1
hv enormous respect work dont know stubborn times shd hv cover ed worli koliwada seen pain ppl due sealing r unable get essential stuff non convid patients r dying bcoz lack timely treatment,mumbai,1
without lung treatment staying kasturba gandhi hospital 14 days treating covid something terrible happens incharge tht crisis plz look authackeray mataonline,mumbai,1
situation critical breathe oxygen kept general ward rather keeping icu ward promised confirmed shushrusha hospital plz look matter start treatment atleast authackeray,mumbai,1
flash russia says interim results trails favipiravir effective says 60 40 patients took favipiravir tested negative coronavirus five days treatment,delhi,1
anilvijminister mlkhattar facilities jind city govt hospital emergency condition please read take necessary action folded hands folded hands something emergency doctors govt hospital jind admit persons better treatment,delhi,1
flash russia says interim results trails favipiravir effective says 60 40 patients took favipiravir tested negative coronavirus five days treatment,delhi,1
treatment guidelines covid19 treatment many webinars,delhi,1
right equality fundamental right people enshrined constitution bjp govts inhuman treatment towards workers undermines right since 24th march 2020 110 workers died fault deplorable मजदूर माफ नही करेंगे,delhi,1
intravenous use commercial disinfectants treatment novel coronavirus covid 19 unconventional evidence,kolkata,1
cheap treatment clear fools throat nothing else,kolkata,1
tn esp chennai boasts fine hospitals ppl india neighbouring countries flock high quality treatment utter failure govt getting concerned page hospitals communities health workers etc sad look kerala,kolkata,1
budgam even countries like us uk european countries go sensetive area dont follow traffic rules suppose halt co operate security force u trateted bulltes u go world u find treatmentbudgam,kolkata,1
kashmir known jannat india aur called jannat ke logoin ko aisa treatment milta hai jaan ki qadr itna kam shot dead jumping naka wah india india khub tarakki kar rhe humanity human kashmir budgamjannat kashmir budgam,kolkata,1
chennaipolice chennaicorp tnpolice hq thought people supposed fined arrested dont follow norms lax especially near hospital tea stall open takeaway allowed shut please,chennai,1
nothing worry home quarantine best medicine except paracetamol needed gets serious symptoms go hospital,chennai,1
new hope hospital chennai india https www instagram com p cako4nebeu5 igshid 271cnbngc2um,chennai,1
arent people fined police wearing masks least near hospitals given take seriously war footing tnpolice hq chennaipolice chennaicorp cmotamilnadu please sir,chennai,1
irrespective govt heart melted reading ur tweet dont know say feel like happening everywhere tn hospitals im afraid testing reports showing every tn news channel mess stating many test done compared others,chennai,1
yup ppl r falling bjp narratve undrstd st govt hide data kits r contrlld icmr cent covid hospitals r scanner various agncies recovery n deaths recrded cent amp st govt hlth depts st govt may arrange data cant hide,bangalore,1
charges covid19 testing 4500 charges quarantine 1500 2000 day charges admission pvt hospital 5l emergency pandemic act invoked pm care funds collected taxes increased petrol liquor feels like taken ride enough jumalebajicovid19,bangalore,1
taklus infamous sneaking hospitals stealing new borns birth record make sensational story bc economics expert banenge,bangalore,1
former underworld muthappa rai critical bengaluru hospital indianexpress read https bit ly 2wutump,bangalore,1
isnt fm afghanistan hospital,bangalore,1
yesterday hve taken brother care hospital gachibowli bro got chest pain er hod refuse investigations directly told go another hospital v went rude behaviour dr shiva kumar frm 100kms hve came carehospitalsin thhyderabad,hyderabad,1
finminindia please inform benefits provided front line covid warriors small clinics small diagnostics amp small hospitals cater 75 percent health care private sector india dr chinthamadaka sai ram cell 9849032198,hyderabad,1
aims pgi jipmer retain doctors better work culture salary would slightly normal govt hospitals similar role assuming,hyderabad,1
oh takers 3 5 lakh month difficult area asked 35 year old orthopedic surgeon salaries attract talent govt hospitals based tweet info,hyderabad,1
aimim nampally constituency free ambulance service shifted one patient owaisi hospital nmdc humayun nagar road thursday 14 may 2020 time 04 20 pm 06 10 pm hyderabad emergency call mohammed haroon osman 91 93911 01110 asadowaisi aimim nationalaimim owaisi hospital nmdc,hyderabad,1
right first day lockdown worried go help try help someone definitely get way help food hospital issue glad say worked home helping people continue folded hands,mumbai,1
guna 13 labourers injured bus travelling collided truck raghogarh yesterday late night injured shifted hospital bus plying pune maharashtra uttarakhand madhyapradeshlabourers pune maharashtra uttarakhand madhyapradesh,mumbai,1
enable apply e pass sir travel private vehicle kindly help sir urgently need take cat hospital today kindly find appointment letter thankyou,mumbai,1
mumbaipolice cpmumbaipolice dgpmaharashtra mtptraffic rsptd sir friend mr nitant mulgaonkar sister needs urgently travel bhandup dr chariars pet speciality hospital thane koliwada today e 15 may 2020 cat diagnosed related abdomen,mumbai,1
hello sir pmoindia drsjaishankar narendramodi friend france baby 10 days old native goa babys mother well doctor asked admit hospital one family help,mumbai,1
heard churches waft bord lot land pool sell give government build hospital schools,delhi,1
guna 13 labourers injured bus travelling collided truck raghogarh yesterday late night injured shifted hospital bus plying pune maharashtra uttarakhand madhyapradesh digvijaya 28 jvsinghincmadhyapradesh,delhi,1
spotted outside bunglow emptied cash vessel pocketed money fake covid 19 relief hung albatross around hospital authorities necks fudging figures covid 19 deaths stashed enough money media reality 1of 2,delhi,1
mitron couldnt build decent hospital good health care infrastructure dream away,kolkata,1
bongio samaj bengaluru committed society first time namma bengaluru bongio samaj association apollo hospital organising facebook live interactive session held 23rd may 2020 4pm onwards join click https www facebook com bongio samajadmin 1,kolkata,1
yes labour traveling hiding lorry kolkata checking caught sent g hospital check found corona positive,kolkata,1
hospital superintendent dr sisir naskar said comment allegations communicate number provided us behalf family trust neutral hospital authority bjps paid troller whos quite famous spreading fake narrative,kolkata,1
time good mango market gone back decades artificially stimulating mangoes ripe good health,chennai,1
making esic voluntary individual informal workers deplorable negation commitment provide universal health coverage spectacular failure even covid19 convince india move genuine uhccovid19,chennai,1
covid 19 unprecedented situation health care crisis seen lifetime eager hear conversation medical leaders sadhguru live today 8 30 pm ist 11 00 us eastern time http isha co medicalleaderswithsadhguru yt medicalleaderswithsadhguru,chennai,1
good news people got infected recovered start life person rowing boat,chennai,1
wish happy birthday mam god give health happiness safety peaceful life vg tamizharason tamil nadu,chennai,1
drashwathcn please take decision engg students online classes effective students cant understand online classes stressed due covid 19if u keep exam cant write sake students please promote byconsidering health promote,bangalore,1
hmoindia bhallaajay26 pmoindia sir please open godowns send workers home amp enforce lockdown create vision doc india amp reform edu health agri amp judiciary focus services amp technology band aid 20l cr sufficient thx ndtvindia,bangalore,1
one step ahead content life smiling face selector follow health amp wellness blogs kick start healthy living style backhand index pointing right https bbsquarelife com health fitness healthylife wellnesshealthylife wellness,bangalore,1
district collector arrange health camp sanitation workers jangaon ulb coordination municipal commissioner amp staff dmho amp staff distributed sanitory kits sanitation workers stayhomestaysafesavelives socialdistancing sanitation handwashing maskonstayhomestaysafesavelives socialdistancing sanitation handwashing handwashing maskon,hyderabad,1
apealed chief minister maharashtra state health minister amp collector solapur district issues nabhik samaj hair saloons amp beauty parlors centres,hyderabad,1
please extend retirement age governament doctors health care staffs telangana urgently combat covid 19,hyderabad,1
sadhgurujv insists always part solution problem catch live top health professions stanfordmed harvardmed mdandersonnews columbiamedic 8pm ist http youtu uly9b0ijd0c medicalleaderswithsadhgurumedicalleaderswithsadhguru,hyderabad,1
use hashtags without hashtags people find post use hashtags related health like health body skinhealth body skin,mumbai,1
opportunities cheap question question ask center answer call bad health politics,mumbai,1
salaried middle class lost modi small orange diamond income tax benefits small orange diamond emi relief small orange diamond rent relief small orange diamond fuel gst tax keeps rising small orange diamond fee benefits education small orange diamond health care benefits small orange diamond small savings fd ppf rate low modi taken middle class granted,mumbai,1
mohfw india cmofkarnataka institutional quarantine train passenger bangalore dangerous send home quarantine local police station health authorities really making joke coronavirus piyushgoyal narendramodi ndtvcoronavirus,mumbai,1
nitish ji done health sector bihar last 15 years nothing ekdm zero nitishkumar yadavtejashwi shadabmoizee,delhi,1
lockdown day 51 india stay home stay safe chinesevirus wishing everyone best health smiling face halo smiling face halo india india designs isabeloriginal1 contact 919717818382 want book photoshoot buy work of… https www instagram com p calxysmp5te igshid yb7pa60uo76cchinesevirus,delhi,1
health important employees salary,delhi,1
wish every state health minister like,delhi,1
covid19 continues patients across globe worried pandemic related stress affect familys long term mentalhealt physical health blog dedicated would mommy newbie moms red heart mentalhealthmonth https www linkedin com pulse pandemic pregnancies pregnancy matters maanushi ranacovid19 mentalhealt blog mommy newbie mentalhealthmonth,delhi,1
jogu da please keep writing sending trash letters least keep busy good mental health otherwise doesnt really matter anyone keep writing,kolkata,1
dedicated jharkhandpolice jsr police bannagupta76 health minister cm hemantsorenjmm staysafestayhomestaysafestayhome,kolkata,1
playing lives delhi people malls school institutions non essential sectors wants open demand people delhi cases surging high many claiming faulty datas delhi health bulletin shouldnt open,kolkata,1
bengal health bulletin coronavirus new cases 24 hrs 87 deaths 24 hrs 8 discharged 24hrs 66 samples tested 24hrs 5205 total active cases 1394 total deaths due covid 143 total discharged 768,kolkata,1
ensure 3 layers protection mask nose strip available adjust masks position nose convey guidelines use masks beneficial public,chennai,1
anyone need wildcraft mask limited stock call 9940420042,chennai,1
mother teaches son make mask hard wired effortful safe face covid,chennai,1
focus select export markets india image mulplied several times world seen way virus issue handled us indian pharmaceutical companies well respected china still export bulk items like face mask,chennai,1
𝗡𝗘𝗪𝗦 rolled newspaper selector newspaper cricketers live dangers coronavirus gautam gambhir 𝗕𝘂𝘀𝗶𝗻𝗲𝘀𝘀 𝗜𝗱𝗲𝗮 light bulb thought balloon training class art living corona 𝗣𝗿𝗼𝗺𝗼𝘁𝗶𝗼𝗻 𝗢𝗳𝗳𝗲𝗿 mask amp gloves given early bird prize 𝙁𝙧𝙚𝙚 𝙁𝙧𝙚𝙚 𝙁𝙧𝙚𝙚 gloves gloves face medical maskliving corona,chennai,1
find disturbing see people wear masks chin nose mouth face medical mask request stepping home wear mask properly save amp others youre uncomfortable wearing mask please stay home folded hands india india indiafightscoronavirusindia indiafightscoronavirus,bangalore,1
therefore pledge keep mask voluntarily 4 months end pandemic f k one tells 4 4,bangalore,1
kalappa entire nation convinced able handling covid pandemic prime minister narendra modijee congress confused morning welcome steps modijee evening oppose bereft ideas pappu goes underground antonia puts mask face,bangalore,1
use mask,bangalore,1
wash hands wear mask carry sanitiser always staysure pediasure covidー19 stayhome thursdaymotivationcovid stayhome stayhome thursdaymotivation,hyderabad,1
irony poor man without mask walking alone buy threatened 1000 fine amp returned back car full 5 people let go respect secunderabad profcongsecbad3 hydtp bjp4telangana telanganacmo telanganadgp poor found wrong jaihind jaibheem salamwalekumirony poor mask secunderabad jaihind jaibheem salamwalekum,hyderabad,1
irise n95 mask production today fda ce amp iso approved fantastic work team smiling face smiling eyes covidー19 masks4all n95 startupcovid masks4all n95 startup,hyderabad,1
hydcitypolice wear mask inside car driving even windows closed ac,hyderabad,1
mumbaipolice cpmumbaipolice sir versova police station police officer 3 30 night misbehave im feeding 2 dogs inside versova police station police officer mr rayate told gate police station amp cant feeding didnt wear mask also,mumbai,1
officeofut narendramodi kindly take action area ’ hate ’ part safely ’ feel area people roaming without mask small shop 20 people together buying new cloth area kurla west pipeline,mumbai,1
lockdown due2 absence devotees sanatani bhudevs may need ration n needy material v bjymnorthmumbai distributed ration mask sanitizer materials available 2 pandit n bhudevs 2day request 2al 2do bjymcares seva4society jaishreeram jaihindbjymnorthmumbai bjymcares seva4society jaishreeram jaihind,mumbai,1
lovely please wear mask humble suggestion,mumbai,1
sooo proud r emperor pleading face flexed biceps light skin tone flexed biceps light skin tone shes unrelenting n calling fraud fake mo ’ ripping mask scooter braun taylor cud spine,delhi,1
https youtu tqlue0ofc1m easy make mask,delhi,1
dear u dont require ppe visit hospital mask enough,delhi,1
iphone needs evolve take face id mask longer obstruction way life applesupport apple tim cook,delhi,1
yesterday half mask,kolkata,1
learning adopting new life style time mobile new became part body similarly mask cap gloves part boday full sleeves shirt us improved skill lock period,kolkata,1
suffering narcissistic personality disorder npd mental condition people inflated sense importance deep need excessive attention admiration behind mask lies fragile self esteem vulnerable criticism,kolkata,1
suffering narcissistic personality disorder npd mental condition people inflated sense importance deep need excessive attention admiration behind mask lies fragile self esteem vulnerable criticism,kolkata,1
tasmac netted ₹328 crore two days dholerasmartcity lockdowndholerasmartcity,chennai,1
48 days lockdown 20lakhcrore becomes 20lackcrore ask bhakts vaada nee vaa daaa economicstimuluspackage vadiveluforlife20lakhcrore 20lackcrore economicstimuluspackage vadiveluforlife,chennai,1
swati surprised always known ppl following distancing lockdown norms transgressions day 1 compared say ktaka govt see dhanyarajendran twisted tweets make look like talking govt apathy,chennai,1
crush suriya mishra lockdown story smiling face 3 hearts smiling face heart eyes,bangalore,1
pm pan lockdown 3 days clapping burning candles 4 hrs notice lockdown untold misery poor migrants govt poor lockdown migrantlabourers migrantslockdown migrantlabourers migrants,bangalore,1
plan super power unable arrange transport migrants unplanned lockdown brought untold misery poor migrantlivesmatter migrantlabourersmigrantlivesmatter migrantlabourers,bangalore,1
even summer shrines uttarakhand opening lockdown end good loudly crying face,bangalore,1
manikondamc sir kindly specify guidelines lockdown gated community movement residents inside gated community many construction works going since 2012 continuing anybody monitoring progress r suffering lot like sound dust pollution regard,hyderabad,1
bajajfinserv3 took laptop loan bajaj electronics laptop faulty got doa done product sealed hp hpindia returned product store lockdown product received replacement paying emis every month help,hyderabad,1
